StormID,StormName,PAGASA_Name,Timestamp,Latitude,Longitude,Pressure_hPa
5611,DINAH,,1956090100,19.0,128.0,985
5611,DINAH,,1956090106,19.3,127.2,980
5611,DINAH,,1956090112,19.8,126.5,975
5611,DINAH,,1956090118,20.0,126.1,970
5611,DINAH,,1956090200,20.6,125.4,970
5611,DINAH,,1956090206,21.3,124.9,970
5611,DINAH,,1956090212,22.0,124.1,970
5611,DINAH,,1956090218,22.9,123.1,970
5611,DINAH,,1956090300,23.9,122.1,970
5611,DINAH,,1956090306,24.6,121.1,970
5611,DINAH,,1956090312,25.5,120.0,970
5611,DINAH,,1956090318,26.5,119.0,978
5611,DINAH,,1956090400,27.7,117.8,988
5611,DINAH,,1956090406,29.0,117.0,990
5611,DINAH,,1956090412,31.0,117.8,992
5611,DINAH,,1956090418,32.7,118.5,992
5611,DINAH,,1956090500,34.2,120.0,992
5611,DINAH,,1956090506,36.0,122.7,990
5611,DINAH,,1956090512,39.0,126.0,990
5611,DINAH,,1956090518,43.3,129.4,986
5611,DINAH,,1956090600,47.0,132.0,986
5611,DINAH,,1956090606,49.0,133.0,990
5611,DINAH,,1956090612,49.0,137.0,1000
5612,EMMA,,1956090100,23.5,140.0,1006
5612,EMMA,,1956090106,24.0,140.5,1004
5612,EMMA,,1956090112,24.5,141.0,1004
5612,EMMA,,1956090118,25.2,141.8,1004
5612,EMMA,,1956090200,25.9,142.5,1004
5612,EMMA,,1956090206,25.6,142.5,1002
5612,EMMA,,1956090212,24.7,142.3,1002
5612,EMMA,,1956090218,24.4,141.8,1000
5612,EMMA,,1956090300,23.8,141.5,996
5612,EMMA,,1956090306,23.1,141.2,995
5612,EMMA,,1956090312,22.6,140.9,993
5612,EMMA,,1956090318,22.0,140.4,993
5612,EMMA,,1956090400,21.5,139.1,985
5612,EMMA,,1956090406,21.0,137.6,980
5612,EMMA,,1956090412,20.0,136.5,975
5612,EMMA,,1956090418,19.4,135.4,975
5612,EMMA,,1956090500,19.2,134.5,970
5612,EMMA,,1956090506,19.1,134.0,960
5612,EMMA,,1956090512,19.1,133.5,950
5612,EMMA,,1956090518,19.2,133.0,950
5612,EMMA,,1956090600,19.6,133.0,950
5612,EMMA,,1956090606,20.1,132.6,950
5612,EMMA,,1956090612,21.0,132.2,940
5612,EMMA,,1956090618,21.7,131.7,940
5612,EMMA,,1956090700,22.7,131.2,940
5612,EMMA,,1956090706,24.0,130.2,940
5612,EMMA,,1956090712,25.0,129.0,940
5612,EMMA,,1956090718,25.8,128.0,940
5612,EMMA,,1956090800,26.3,127.4,935
5612,EMMA,,1956090806,26.6,127.0,930
5612,EMMA,,1956090812,27.2,127.0,930
5612,EMMA,,1956090818,28.3,126.9,930
5612,EMMA,,1956090900,29.5,127.3,935
5612,EMMA,,1956090906,30.7,127.3,940
5612,EMMA,,1956090912,32.0,127.7,940
5612,EMMA,,1956090918,33.5,128.6,950
5612,EMMA,,1956091000,36.3,130.6,950
5612,EMMA,,1956091006,39.6,132.6,960
5612,EMMA,,1956091012,43.0,134.9,965
5612,EMMA,,1956091018,45.7,137.7,975
5612,EMMA,,1956091100,46.7,139.0,986
5613,FREDA,,1956091300,17.6,131.3,1006
5613,FREDA,,1956091306,18.3,130.8,1000
5613,FREDA,,1956091312,18.8,130.2,1000
5613,FREDA,,1956091318,19.4,129.6,1000
5613,FREDA,,1956091400,19.8,129.1,990
5613,FREDA,,1956091406,19.9,128.1,990
5613,FREDA,,1956091412,20.8,127.3,990
5613,FREDA,,1956091418,21.6,126.4,990
5613,FREDA,,1956091500,22.4,125.4,990
5613,FREDA,,1956091506,23.0,124.4,985
5613,FREDA,,1956091512,23.3,123.6,980
5613,FREDA,,1956091518,23.4,123.1,980
5613,FREDA,,1956091600,23.7,122.3,980
5613,FREDA,,1956091606,23.9,121.5,980
5613,FREDA,,1956091612,23.9,121.0,990
5613,FREDA,,1956091618,24.0,120.5,990
5613,FREDA,,1956091700,24.0,120.0,994
5613,FREDA,,1956091706,24.0,119.6,994
5613,FREDA,,1956091712,24.0,119.3,994
5613,FREDA,,1956091718,24.0,118.8,994
5613,FREDA,,1956091800,24.0,118.5,994
5613,FREDA,,1956091806,24.1,117.8,994
5613,FREDA,,1956091812,24.3,117.1,996
5613,FREDA,,1956091818,24.5,116.4,996
5613,FREDA,,1956091900,25.0,115.8,996
5613,FREDA,,1956091906,26.0,116.4,998
5613,FREDA,,1956091912,27.0,117.2,1000
5613,FREDA,,1956091918,28.5,118.2,1004
5613,FREDA,,1956092000,29.8,118.2,1006
5613,FREDA,,1956092006,30.7,119.1,1004
5613,FREDA,,1956092012,31.2,120.6,1004
5613,FREDA,,1956092018,31.5,122.3,1004
5613,FREDA,,1956092100,31.8,123.9,1004
5613,FREDA,,1956092106,33.0,124.9,1004
5613,FREDA,,1956092112,34.3,127.3,1004
5613,FREDA,,1956092118,34.6,128.0,1004
5613,FREDA,,1956092200,36.8,133.1,1007
5613,FREDA,,1956092206,37.0,137.0,1008
5613,FREDA,,1956092212,36.1,140.5,1008
5613,FREDA,,1956092218,38.0,148.0,1004
5613,FREDA,,1956092300,38.0,151.2,1002
5613,FREDA,,1956092306,41.0,155.0,1002
5613,FREDA,,1956092312,42.0,159.5,998
5613,FREDA,,1956092318,42.5,159.9,990
5613,FREDA,,1956092400,44.0,165.0,988
5613,FREDA,,1956092406,43.0,169.0,980
5613,FREDA,,1956092412,44.0,171.1,980
5613,FREDA,,1956092418,47.0,175.0,975
5613,FREDA,,1956092500,49.0,176.0,976
5613,FREDA,,1956092506,50.7,178.0,982
5613,FREDA,,1956092512,51.0,179.0,982
5613,FREDA,,1956092518,52.0,182.0,980
5614,GILDA,,1956091800,12.0,126.6,988
5614,GILDA,,1956091806,12.3,125.6,988
5614,GILDA,,1956091812,12.4,125.3,990
5614,GILDA,,1956091818,12.5,124.7,992
5614,GILDA,,1956091900,12.8,124.1,992
5614,GILDA,,1956091906,13.6,123.7,988
5614,GILDA,,1956091912,14.6,123.8,982
5614,GILDA,,1956091918,15.4,123.9,976
5614,GILDA,,1956092000,16.5,123.9,972
5614,GILDA,,1956092006,17.4,123.6,970
5614,GILDA,,1956092012,18.3,123.3,970
5614,GILDA,,1956092018,18.9,123.0,960
5614,GILDA,,1956092100,19.9,122.5,946
5614,GILDA,,1956092106,20.6,121.9,935
5614,GILDA,,1956092112,20.5,121.4,935
5614,GILDA,,1956092118,21.0,121.2,940
5614,GILDA,,1956092200,21.6,121.1,945
5614,GILDA,,1956092206,21.8,121.1,945
5614,GILDA,,1956092212,22.6,120.6,945
5614,GILDA,,1956092218,23.8,119.5,960
5614,GILDA,,1956092300,23.7,119.3,970
5614,GILDA,,1956092306,24.2,118.8,985
5614,GILDA,,1956092312,24.5,118.5,994
5614,GILDA,,1956092318,25.1,118.2,996
5615,HARRIET,,1956091900,15.2,142.3,1006
5615,HARRIET,,1956091906,15.2,141.9,1004
5615,HARRIET,,1956091912,14.9,141.5,1004
5615,HARRIET,,1956091918,14.7,141.2,1002
5615,HARRIET,,1956092000,14.6,140.7,1000
5615,HARRIET,,1956092006,14.6,140.1,1000
5615,HARRIET,,1956092012,14.6,139.5,1000
5615,HARRIET,,1956092018,14.6,138.6,1000
5615,HARRIET,,1956092100,14.6,137.9,1000
5615,HARRIET,,1956092106,14.8,137.4,1000
5615,HARRIET,,1956092112,15.2,136.6,998
5615,HARRIET,,1956092118,15.5,136.0,996
5615,HARRIET,,1956092200,15.7,135.2,994
5615,HARRIET,,1956092206,16.0,134.3,992
5615,HARRIET,,1956092212,16.1,133.9,992
5615,HARRIET,,1956092218,16.3,133.3,992
5615,HARRIET,,1956092300,16.4,132.7,990
5615,HARRIET,,1956092306,17.4,131.6,985
5615,HARRIET,,1956092312,18.5,130.5,985
5615,HARRIET,,1956092318,19.3,129.6,982
5615,HARRIET,,1956092400,20.1,128.6,980
5615,HARRIET,,1956092406,20.9,127.8,975
5615,HARRIET,,1956092412,22.0,127.0,970
5615,HARRIET,,1956092418,22.9,126.6,970
5615,HARRIET,,1956092500,24.0,126.3,970
5615,HARRIET,,1956092506,24.8,126.5,960
5615,HARRIET,,1956092512,26.0,127.1,953
5615,HARRIET,,1956092518,26.7,127.7,955
5615,HARRIET,,1956092600,27.7,128.7,955
5615,HARRIET,,1956092606,29.0,130.4,955
5615,HARRIET,,1956092612,30.3,132.2,955
5615,HARRIET,,1956092618,32.0,134.4,960
5615,HARRIET,,1956092700,33.7,136.8,968
5615,HARRIET,,1956092706,35.8,140.3,984
5615,HARRIET,,1956092712,39.6,146.0,980
5615,HARRIET,,1956092718,43.5,151.5,980
5615,HARRIET,,1956092800,49.0,158.0,982
5615,HARRIET,,1956092806,53.5,166.5,984
5615,HARRIET,,1956092812,54.0,171.5,980
5615,HARRIET,,1956092818,58.0,175.5,984
5615,HARRIET,,1956092900,59.0,183.0,984
5616,UNNAMED,,1956092218,25.5,141.0,1010
5616,UNNAMED,,1956092300,26.3,141.3,1006
5616,UNNAMED,,1956092306,26.8,142.1,1002
5616,UNNAMED,,1956092312,27.0,143.7,998
5616,UNNAMED,,1956092318,27.2,145.3,994
5616,UNNAMED,,1956092400,27.3,146.8,990
5616,UNNAMED,,1956092406,27.4,148.4,990
5616,UNNAMED,,1956092412,27.5,150.0,990
5616,UNNAMED,,1956092418,28.0,152.5,990
5616,UNNAMED,,1956092500,28.6,155.0,1000
5617,IVY,,1956092600,26.0,146.5,1000
5617,IVY,,1956092606,26.8,145.8,990
5617,IVY,,1956092612,28.0,144.5,990
5617,IVY,,1956092618,29.5,143.9,990
5617,IVY,,1956092700,31.1,143.5,1000
5617,IVY,,1956092706,33.0,143.1,1000
5617,IVY,,1956092712,35.0,143.2,1000
5618,JEAN,,1956101500,15.0,134.5,1006
5618,JEAN,,1956101506,15.4,134.5,1002
5618,JEAN,,1956101512,15.9,134.5,1002
5618,JEAN,,1956101518,16.3,134.4,1000
5618,JEAN,,1956101600,16.8,134.3,975
5618,JEAN,,1956101606,17.1,134.2,975
5618,JEAN,,1956101612,17.4,133.8,980
5618,JEAN,,1956101618,17.9,133.5,975
5618,JEAN,,1956101700,18.5,133.4,975
5618,JEAN,,1956101706,18.8,132.9,975
5618,JEAN,,1956101712,19.1,132.1,970
5618,JEAN,,1956101718,19.8,131.5,970
5618,JEAN,,1956101800,20.2,130.5,960
5618,JEAN,,1956101806,20.7,129.5,960
5618,JEAN,,1956101812,21.2,128.8,965
5618,JEAN,,1956101818,21.1,129.5,965
5618,JEAN,,1956101900,20.9,130.4,970
5618,JEAN,,1956101906,20.9,129.8,970
5618,JEAN,,1956101912,20.7,128.3,970
5618,JEAN,,1956101918,19.7,127.6,960
5618,JEAN,,1956102000,18.3,126.3,955
5618,JEAN,,1956102006,18.0,125.3,950
5618,JEAN,,1956102012,17.7,124.4,940
5618,JEAN,,1956102018,17.3,123.0,940
5618,JEAN,,1956102100,17.3,121.8,950
5618,JEAN,,1956102106,17.4,120.4,985
5618,JEAN,,1956102112,17.6,119.1,985
5618,JEAN,,1956102118,17.8,118.2,985
5618,JEAN,,1956102200,18.3,117.4,980
5618,JEAN,,1956102206,18.5,116.7,980
5618,JEAN,,1956102212,18.8,116.0,980
5618,JEAN,,1956102218,19.2,115.2,985
5618,JEAN,,1956102300,19.5,114.4,985
5618,JEAN,,1956102306,19.5,114.2,975
5618,JEAN,,1956102312,19.6,114.1,975
5618,JEAN,,1956102318,19.8,114.1,980
5618,JEAN,,1956102400,19.9,114.1,985
5618,JEAN,,1956102406,19.8,114.0,990
5618,JEAN,,1956102412,19.5,113.8,994
5618,JEAN,,1956102418,19.4,113.6,998
5618,JEAN,,1956102500,19.2,113.2,1000
5618,JEAN,,1956102506,19.1,113.0,1008
5619,KAREN/LUCILLE,,1956110906,9.0,153.0,1005
5619,KAREN/LUCILLE,,1956110912,9.9,152.7,1005
5619,KAREN/LUCILLE,,1956110918,10.6,152.5,1005
5619,KAREN/LUCILLE,,1956111000,11.1,152.3,1004
5619,KAREN/LUCILLE,,1956111006,11.1,151.7,1004
5619,KAREN/LUCILLE,,1956111012,10.9,151.3,1004
5619,KAREN/LUCILLE,,1956111018,10.8,150.8,1004
5619,KAREN/LUCILLE,,1956111100,10.7,150.3,1003
5619,KAREN/LUCILLE,,1956111106,10.7,149.2,1003
5619,KAREN/LUCILLE,,1956111112,10.6,147.9,1003
5619,KAREN/LUCILLE,,1956111118,10.4,146.5,1003
5619,KAREN/LUCILLE,,1956111200,11.1,145.2,1002
5619,KAREN/LUCILLE,,1956111206,12.1,144.2,1001
5619,KAREN/LUCILLE,,1956111212,12.5,143.1,1001
5619,KAREN/LUCILLE,,1956111218,12.8,141.8,1001
5619,KAREN/LUCILLE,,1956111300,13.7,140.5,1001
5619,KAREN/LUCILLE,,1956111306,14.5,138.9,995
5619,KAREN/LUCILLE,,1956111312,14.8,136.5,992
5619,KAREN/LUCILLE,,1956111318,14.8,134.2,992
5619,KAREN/LUCILLE,,1956111400,14.8,131.9,990
5619,KAREN/LUCILLE,,1956111406,16.0,129.6,990
5619,KAREN/LUCILLE,,1956111412,16.7,127.2,985
5619,KAREN/LUCILLE,,1956111418,16.4,125.3,985
5619,KAREN/LUCILLE,,1956111500,16.0,124.0,980
5619,KAREN/LUCILLE,,1956111506,16.3,123.1,975
5619,KAREN/LUCILLE,,1956111512,16.2,121.9,980
5619,KAREN/LUCILLE,,1956111518,15.8,120.5,985
5619,KAREN/LUCILLE,,1956111600,14.7,120.0,990
5619,KAREN/LUCILLE,,1956111606,14.6,119.5,990
5619,KAREN/LUCILLE,,1956111612,14.3,118.9,990
5619,KAREN/LUCILLE,,1956111618,13.7,118.3,990
5619,KAREN/LUCILLE,,1956111700,13.3,117.8,990
5619,KAREN/LUCILLE,,1956111706,13.2,117.4,990
5619,KAREN/LUCILLE,,1956111712,12.9,117.0,990
5619,KAREN/LUCILLE,,1956111718,12.7,116.9,990
5619,KAREN/LUCILLE,,1956111800,12.5,116.6,995
5619,KAREN/LUCILLE,,1956111806,13.2,116.2,1000
5619,KAREN/LUCILLE,,1956111812,13.4,116.0,1002
5619,KAREN/LUCILLE,,1956111818,13.7,115.7,1002
5619,KAREN/LUCILLE,,1956111900,13.9,115.4,1004
5619,KAREN/LUCILLE,,1956111906,14.2,115.0,1004
5619,KAREN/LUCILLE,,1956111912,14.5,114.9,1004
5619,KAREN/LUCILLE,,1956111918,14.3,114.2,1004
5619,KAREN/LUCILLE,,1956112000,14.2,113.5,1004
5619,KAREN/LUCILLE,,1956112006,14.2,113.0,1004
5619,KAREN/LUCILLE,,1956112012,14.3,113.0,1004
5619,KAREN/LUCILLE,,1956112018,14.4,113.4,1004
5619,KAREN/LUCILLE,,1956112100,14.6,113.7,1004
5619,KAREN/LUCILLE,,1956112106,14.7,114.0,1004
5619,KAREN/LUCILLE,,1956112112,14.8,114.3,1004
5619,KAREN/LUCILLE,,1956112118,14.9,114.7,1006
5619,KAREN/LUCILLE,,1956112200,15.0,115.0,1006
5619,KAREN/LUCILLE,,1956112206,15.0,115.0,1006
5619,KAREN/LUCILLE,,1956112212,15.0,115.0,1006
5619,KAREN/LUCILLE,,1956112218,15.0,115.0,1006
5620,MARY,,1956111600,18.0,124.0,995
5620,MARY,,1956111606,18.2,123.4,995
5620,MARY,,1956111612,18.0,123.2,1002
5621,NADINE,,1956112318,16.5,127.5,1004
5621,NADINE,,1956112400,17.0,126.7,1000
5621,NADINE,,1956112406,17.6,126.7,998
5621,NADINE,,1956112412,17.8,126.7,995
5621,NADINE,,1956112418,18.2,127.2,990
5621,NADINE,,1956112500,18.6,127.4,990
5621,NADINE,,1956112506,18.2,127.1,992
5621,NADINE,,1956112512,17.6,126.8,992
5621,NADINE,,1956112518,17.0,126.6,992
5622,OLIVE,,1956112600,14.2,129.2,1004
5622,OLIVE,,1956112606,14.2,128.5,996
5622,OLIVE,,1956112612,14.2,127.6,994
5622,OLIVE,,1956112618,14.2,126.8,994
5622,OLIVE,,1956112700,14.2,126.0,992
5622,OLIVE,,1956112706,13.9,126.0,990
5622,OLIVE,,1956112712,14.2,125.3,990
5622,OLIVE,,1956112718,14.2,124.8,990
5622,OLIVE,,1956112800,14.3,124.1,990
5622,OLIVE,,1956112806,14.5,123.2,990
5622,OLIVE,,1956112812,15.0,122.5,990
5622,OLIVE,,1956112818,15.6,121.7,990
5622,OLIVE,,1956112900,16.0,120.8,1000
5622,OLIVE,,1956112906,16.4,119.9,996
5622,OLIVE,,1956112912,16.7,119.0,996
5622,OLIVE,,1956112918,16.7,118.5,1000
5622,OLIVE,,1956113000,16.7,118.3,1006
5623,POLLY,,1956120706,13.6,128.0,1002
5623,POLLY,,1956120712,14.3,127.2,1002
5623,POLLY,,1956120718,14.6,126.4,1002
5623,POLLY,,1956120800,14.4,126.0,1002
5623,POLLY,,1956120806,14.3,125.7,995
5623,POLLY,,1956120812,14.1,125.2,988
5623,POLLY,,1956120818,13.9,124.8,988
5623,POLLY,,1956120900,13.7,124.3,985
5623,POLLY,,1956120906,13.9,123.8,980
5623,POLLY,,1956120912,14.2,123.2,985
5623,POLLY,,1956120918,14.0,122.4,990
5623,POLLY,,1956121000,13.6,121.6,995
5623,POLLY,,1956121006,13.5,120.9,1000
5623,POLLY,,1956121012,13.4,120.1,1005
5701,UNNAMED,,1957010300,7.1,140.6,1000
5701,UNNAMED,,1957010306,7.2,139.3,995
5701,UNNAMED,,1957010312,7.6,138.0,996
5701,UNNAMED,,1957010318,8.0,136.5,995
5701,UNNAMED,,1957010400,8.3,135.1,998
5701,UNNAMED,,1957010406,8.4,134.0,995
5701,UNNAMED,,1957010412,7.8,132.6,995
5701,UNNAMED,,1957010418,7.6,131.4,995
5701,UNNAMED,,1957010500,7.5,130.0,995
5701,UNNAMED,,1957010506,7.5,128.9,995
5701,UNNAMED,,1957010512,8.0,128.0,995
5701,UNNAMED,,1957010518,8.5,127.0,995
5701,UNNAMED,,1957010600,9.0,125.9,998
5701,UNNAMED,,1957010606,9.5,125.1,1000
5701,UNNAMED,,1957010612,9.7,124.4,1002
5701,UNNAMED,,1957010618,10.0,123.5,1006
5701,UNNAMED,,1957010700,10.8,122.8,1008
5702,ROSE,,1957012106,3.2,151.9,1008
5702,ROSE,,1957012112,3.3,150.4,1004
5702,ROSE,,1957012118,3.8,149.2,1002
5702,ROSE,,1957012200,4.1,148.0,1000
5702,ROSE,,1957012206,4.6,147.0,988
5702,ROSE,,1957012212,5.1,145.9,998
5702,ROSE,,1957012218,5.6,144.6,995
5702,ROSE,,1957012300,6.6,142.6,985
5702,ROSE,,1957012306,7.4,141.2,980
5702,ROSE,,1957012312,8.2,139.8,980
5702,ROSE,,1957012318,9.2,138.3,970
5702,ROSE,,1957012400,10.0,136.5,960
5702,ROSE,,1957012406,10.9,135.7,952
5702,ROSE,,1957012412,11.7,135.1,955
5702,ROSE,,1957012418,12.7,134.3,960
5702,ROSE,,1957012500,13.7,133.4,965
5702,ROSE,,1957012506,14.5,133.1,970
5702,ROSE,,1957012512,15.2,132.7,980
5702,ROSE,,1957012518,15.5,132.1,995
5702,ROSE,,1957012600,16.2,131.2,1000
5702,ROSE,,1957012606,16.9,130.5,1002
5702,ROSE,,1957012612,18.0,130.1,1002
5702,ROSE,,1957012618,19.0,130.8,1004
5702,ROSE,,1957012700,19.6,131.6,1004
5702,ROSE,,1957012706,20.3,132.8,1008
5702,ROSE,,1957012712,20.4,133.9,1008
5702,ROSE,,1957012718,20.5,134.8,1008
5702,ROSE,,1957012800,20.7,135.6,1008
5702,ROSE,,1957012806,21.0,136.5,1008
5702,ROSE,,1957012812,21.3,137.2,1008
5702,ROSE,,1957012818,21.0,137.6,1008
5702,ROSE,,1957012900,22.0,137.6,1008
5702,ROSE,,1957012906,22.3,136.6,1008
5702,ROSE,,1957012912,23.0,136.5,1008
5702,ROSE,,1957012918,24.5,136.5,1008
5702,ROSE,,1957013000,26.5,137.0,1009
5702,ROSE,,1957013006,29.8,138.4,1002
5702,ROSE,,1957013012,30.0,138.5,1004
5703,SHIRLEY,,1957041106,7.0,136.0,1002
5703,SHIRLEY,,1957041112,7.0,135.2,1002
5703,SHIRLEY,,1957041118,6.7,134.5,1002
5703,SHIRLEY,,1957041200,6.7,134.4,1002
5703,SHIRLEY,,1957041206,7.0,133.8,1002
5703,SHIRLEY,,1957041212,7.5,132.7,1002
5703,SHIRLEY,,1957041218,8.1,131.6,1002
5703,SHIRLEY,,1957041300,8.7,130.4,1002
5703,SHIRLEY,,1957041306,9.6,129.2,1002
5703,SHIRLEY,,1957041312,10.2,128.6,1002
5703,SHIRLEY,,1957041318,11.0,128.2,1000
5703,SHIRLEY,,1957041400,11.7,128.0,990
5703,SHIRLEY,,1957041406,12.4,127.7,980
5703,SHIRLEY,,1957041412,13.3,127.5,980
5703,SHIRLEY,,1957041418,14.1,127.4,980
5703,SHIRLEY,,1957041500,14.8,127.4,975
5703,SHIRLEY,,1957041506,15.5,127.4,975
5703,SHIRLEY,,1957041512,16.2,127.4,980
5703,SHIRLEY,,1957041518,16.4,126.9,985
5703,SHIRLEY,,1957041600,16.5,126.5,997
5703,SHIRLEY,,1957041606,17.0,126.5,998
5703,SHIRLEY,,1957041612,17.3,126.0,1000
5703,SHIRLEY,,1957041618,17.5,125.5,1004
5703,SHIRLEY,,1957041700,17.8,125.1,1005
5703,SHIRLEY,,1957041706,17.9,124.7,1005
5703,SHIRLEY,,1957041712,18.2,124.0,1005
5703,SHIRLEY,,1957041718,18.3,123.3,1005
5703,SHIRLEY,,1957041800,18.3,122.2,1010
5703,SHIRLEY,,1957041806,17.7,120.0,1008
5704,TRIX,,1957050206,3.7,154.7,990
5704,TRIX,,1957050212,4.3,155.1,990
5704,TRIX,,1957050218,5.2,155.2,985
5704,TRIX,,1957050300,5.6,155.5,980
5704,TRIX,,1957050306,5.7,155.7,985
5704,TRIX,,1957050312,5.8,155.9,990
5704,TRIX,,1957050318,6.3,155.9,980
5704,TRIX,,1957050400,6.8,155.8,975
5704,TRIX,,1957050406,7.4,155.5,970
5704,TRIX,,1957050412,8.0,155.5,970
5704,TRIX,,1957050418,8.5,155.8,970
5704,TRIX,,1957050500,9.3,155.8,960
5704,TRIX,,1957050506,9.9,155.4,950
5704,TRIX,,1957050512,10.5,154.9,955
5704,TRIX,,1957050518,11.2,154.6,960
5704,TRIX,,1957050600,11.8,153.9,960
5704,TRIX,,1957050606,12.5,152.4,960
5704,TRIX,,1957050612,13.3,151.7,960
5704,TRIX,,1957050618,14.1,150.6,960
5704,TRIX,,1957050700,14.6,149.9,955
5704,TRIX,,1957050706,15.4,148.7,955
5704,TRIX,,1957050712,16.3,147.5,950
5704,TRIX,,1957050718,16.9,146.7,955
5704,TRIX,,1957050800,17.8,145.8,955
5704,TRIX,,1957050806,18.6,145.1,950
5704,TRIX,,1957050812,19.6,144.8,955
5704,TRIX,,1957050818,20.2,144.2,955
5704,TRIX,,1957050900,20.7,144.2,960
5704,TRIX,,1957050906,21.3,144.4,960
5704,TRIX,,1957050912,21.7,144.9,965
5704,TRIX,,1957050918,21.9,145.2,965
5704,TRIX,,1957051000,22.0,146.4,975
5704,TRIX,,1957051006,22.6,147.0,975
5704,TRIX,,1957051012,22.6,147.6,975
5704,TRIX,,1957051018,22.1,148.3,975
5704,TRIX,,1957051100,21.9,149.5,975
5704,TRIX,,1957051106,21.9,150.4,970
5704,TRIX,,1957051112,21.9,151.2,970
5704,TRIX,,1957051118,21.8,152.1,970
5704,TRIX,,1957051200,22.0,153.0,970
5704,TRIX,,1957051206,22.2,154.2,970
5704,TRIX,,1957051212,22.6,155.3,970
5704,TRIX,,1957051218,22.9,156.3,970
5704,TRIX,,1957051300,23.5,157.4,975
5704,TRIX,,1957051306,23.9,157.9,975
5704,TRIX,,1957051312,24.1,158.5,975
5704,TRIX,,1957051318,24.5,159.3,975
5704,TRIX,,1957051400,25.1,160.1,980
5704,TRIX,,1957051406,26.2,161.8,990
5704,TRIX,,1957051412,27.0,163.2,990
5704,TRIX,,1957051418,27.9,165.1,990
5704,TRIX,,1957051500,28.6,166.5,990
5704,TRIX,,1957051506,29.3,168.2,990
5704,TRIX,,1957051512,30.2,170.6,990
5704,TRIX,,1957051518,31.1,173.1,995
5704,TRIX,,1957051600,33.1,175.8,1000
5704,TRIX,,1957051606,35.0,179.0,1004
5705,VIRGINIA,,1957061806,7.7,152.2,1005
5705,VIRGINIA,,1957061812,8.5,151.0,1006
5705,VIRGINIA,,1957061818,9.4,150.0,1006
5705,VIRGINIA,,1957061900,10.4,149.0,996
5705,VIRGINIA,,1957061906,11.2,148.5,1000
5705,VIRGINIA,,1957061912,11.4,146.5,1000
5705,VIRGINIA,,1957061918,11.5,144.4,995
5705,VIRGINIA,,1957062000,11.9,142.5,990
5705,VIRGINIA,,1957062006,12.4,140.5,985
5705,VIRGINIA,,1957062012,12.6,138.5,985
5705,VIRGINIA,,1957062018,13.1,136.5,980
5705,VIRGINIA,,1957062100,13.3,134.7,970
5705,VIRGINIA,,1957062106,13.5,132.7,960
5705,VIRGINIA,,1957062112,13.6,131.3,945
5705,VIRGINIA,,1957062118,13.8,129.9,945
5705,VIRGINIA,,1957062200,14.2,128.7,910
5705,VIRGINIA,,1957062206,14.8,128.2,900
5705,VIRGINIA,,1957062212,15.5,127.2,900
5705,VIRGINIA,,1957062218,16.0,126.2,900
5705,VIRGINIA,,1957062300,16.7,125.7,925
5705,VIRGINIA,,1957062306,17.5,124.7,930
5705,VIRGINIA,,1957062312,18.2,124.2,930
5705,VIRGINIA,,1957062318,18.6,123.6,940
5705,VIRGINIA,,1957062400,19.3,122.6,930
5705,VIRGINIA,,1957062406,19.6,122.3,930
5705,VIRGINIA,,1957062412,20.2,122.0,940
5705,VIRGINIA,,1957062418,21.0,121.8,940
5705,VIRGINIA,,1957062500,21.5,121.5,945
5705,VIRGINIA,,1957062506,22.5,121.4,945
5705,VIRGINIA,,1957062512,23.6,121.3,960
5705,VIRGINIA,,1957062518,24.4,121.5,975
5705,VIRGINIA,,1957062600,26.3,122.3,980
5705,VIRGINIA,,1957062606,27.7,123.9,990
5705,VIRGINIA,,1957062612,29.1,125.1,990
5705,VIRGINIA,,1957062618,31.4,126.8,996
5705,VIRGINIA,,1957062700,33.5,128.1,996
5706,WENDY,,1957071018,7.0,141.0,1006
5706,WENDY,,1957071100,8.0,140.0,1004
5706,WENDY,,1957071106,9.0,139.0,1004
5706,WENDY,,1957071112,9.2,137.7,1004
5706,WENDY,,1957071118,10.0,136.0,1002
5706,WENDY,,1957071200,10.6,134.6,1002
5706,WENDY,,1957071206,11.0,133.2,1002
5706,WENDY,,1957071212,11.3,131.8,1002
5706,WENDY,,1957071218,11.8,130.3,1000
5706,WENDY,,1957071300,12.2,129.0,990
5706,WENDY,,1957071306,12.8,128.2,990
5706,WENDY,,1957071312,13.1,127.4,990
5706,WENDY,,1957071318,14.1,126.2,990
5706,WENDY,,1957071400,15.3,125.4,990
5706,WENDY,,1957071406,16.2,123.7,985
5706,WENDY,,1957071412,17.1,122.0,985
5706,WENDY,,1957071418,17.6,121.0,985
5706,WENDY,,1957071500,18.1,120.0,985
5706,WENDY,,1957071506,18.4,119.2,985
5706,WENDY,,1957071512,18.8,118.1,985
5706,WENDY,,1957071518,19.3,117.2,988
5706,WENDY,,1957071600,20.1,116.7,988
5706,WENDY,,1957071606,21.5,115.8,990
5706,WENDY,,1957071612,22.8,114.8,994
5706,WENDY,,1957071618,23.2,113.5,994
5706,WENDY,,1957071700,24.0,112.0,994
5706,WENDY,,1957071706,25.2,110.0,994
5706,WENDY,,1957071712,26.2,108.0,994
5706,WENDY,,1957071718,28.0,105.2,996
5706,WENDY,,1957071800,28.5,106.0,996
5707,AGNES,,1957081112,9.0,140.1,1006
